BN_atlas,thickness_layer1,thickness_layer2,thickness_layer3,thickness_layer4,thickness_layer5,thickness_layer6,total_thickness,percentage_layer1,percentage_layer2,percentage_layer3,percentage_layer4,percentage_layer5,percentage_layer6
105.0,0.27005959241935484,0.2556193849462366,0.7348908838709678,0.2799809546236559,0.5827148188172043,0.5666645736559139,2.7120525913978493,0.10152086054676092,0.09480171633743388,0.2723617367306206,0.10241313160958118,0.21248663334220375,0.20750127333763196
106.0,0.27005959241935484,0.2556193849462366,0.7348908838709678,0.2799809546236559,0.5827148188172043,0.5666645736559139,2.7120525913978493,0.10152086054676092,0.09480171633743388,0.2723617367306206,0.10241313160958118,0.21248663334220375,0.20750127333763196
107.0,0.309262284978355,0.26692922116883117,0.7882162203463203,0.2593713394805195,0.5826791194805194,0.5705117874458875,2.7808371948051946,0.11306338581943849,0.09727656188785701,0.2848550112093904,0.09357730187353747,0.2062886137158143,0.2029657765877105
108.0,0.309262284978355,0.26692922116883117,0.7882162203463203,0.2593713394805195,0.5826791194805194,0.5705117874458875,2.7808371948051946,0.11306338581943849,0.09727656188785701,0.2848550112093904,0.09357730187353747,0.2062886137158143,0.2029657765877105
109.0,0.2527540804597701,0.27313533333333334,0.9094623563218391,0.18350908908045976,0.6500945,0.585058316091954,2.8206375287356322,0.08919035859132238,0.0981238852981144,0.32219280032378345,0.06442438162893,0.22922320828042625,0.20680060262664227
110.0,0.2527540804597701,0.27313533333333334,0.9094623563218391,0.18350908908045976,0.6500945,0.585058316091954,2.8206375287356322,0.08919035859132238,0.0981238852981144,0.32219280032378345,0.06442438162893,0.22922320828042625,0.20680060262664227
111.0,0.3328295527638191,0.23623270854271355,0.8812515577889447,0.17618922412060303,0.6156704321608041,0.6258416381909547,2.8599599999999996,0.11875306208752022,0.08496124054721849,0.30658758877366193,0.062310366503589204,0.2109721075784686,0.21770877579441564
112.0,0.3328295527638191,0.23623270854271355,0.8812515577889447,0.17618922412060303,0.6156704321608041,0.6258416381909547,2.8599599999999996,0.11875306208752022,0.08496124054721849,0.30658758877366193,0.062310366503589204,0.2109721075784686,0.21770877579441564
113.0,0.3497118442211055,0.3132446708542714,0.7525260552763819,0.2011114824120603,0.46755819346733674,0.4521129422110553,2.5601240703517587,0.13870524076290378,0.12342904939629315,0.29299612909912554,0.07916536483257776,0.18057227985192645,0.17549401268875894
114.0,0.3497118442211055,0.3132446708542714,0.7525260552763819,0.2011114824120603,0.46755819346733674,0.4521129422110553,2.5601240703517587,0.13870524076290378,0.12342904939629315,0.29299612909912554,0.07916536483257776,0.18057227985192645,0.17549401268875894
115.0,0.28575154347826087,0.24279735326086954,0.8097623152173913,0.1825296581521739,0.6575425760869565,0.6544882173913044,2.8206490217391305,0.10141259783045302,0.0853609532092023,0.28446498428689776,0.06393300291605977,0.2302327197416845,0.23449888203486627
116.0,0.28575154347826087,0.24279735326086954,0.8097623152173913,0.1825296581521739,0.6575425760869565,0.6544882173913044,2.8206490217391305,0.10141259783045302,0.0853609532092023,0.28446498428689776,0.06393300291605977,0.2302327197416845,0.23449888203486627
117.0,0.22272410869565218,0.2718023695652174,0.8669027173913043,0.1916241086956522,0.6566812391304347,0.5111864565217391,2.715140434782609,0.08175064823790308,0.10052863333617361,0.3200334213145444,0.07019487302431658,0.24072714528350508,0.18819257906470033
118.0,0.22272410869565218,0.2718023695652174,0.8669027173913043,0.1916241086956522,0.6566812391304347,0.5111864565217391,2.715140434782609,0.08175064823790308,0.10052863333617361,0.3200334213145444,0.07019487302431658,0.24072714528350508,0.18819257906470033
119.0,0.32458321301775145,0.2466332278106509,0.739424177514793,0.18867204881656804,0.45344851183431956,0.44443437869822483,2.427811597633136,0.1352667340281212,0.10124252384164086,0.30476932322419564,0.07700229940749695,0.1868429311585895,0.1820573956780806
120.0,0.32458321301775145,0.2466332278106509,0.739424177514793,0.18867204881656804,0.45344851183431956,0.44443437869822483,2.427811597633136,0.1352667340281212,0.10124252384164086,0.30476932322419564,0.07700229940749695,0.1868429311585895,0.1820573956780806
121.0,0.3338692384574468,0.27064238191489365,0.8506555436170213,0.258386000212766,0.6407331542553192,0.6276840170212765,3.000897180851064,0.11394474334279878,0.09211572773665065,0.28564974331559284,0.08574853618818294,0.20879234726049736,0.20509430093358666
122.0,0.3338692384574468,0.27064238191489365,0.8506555436170213,0.258386000212766,0.6407331542553192,0.6276840170212765,3.000897180851064,0.11394474334279878,0.09211572773665065,0.28564974331559284,0.08574853618818294,0.20879234726049736,0.20509430093358666
123.0,0.3238056228024369,0.2779431444734552,0.8494203159268929,0.2708726390774587,0.6823072497824195,0.6605518946910356,3.0572148215839863,0.10782735772816443,0.09175544648834916,0.2797048296135593,0.08893773782791253,0.219836204628794,0.21263316392788792
124.0,0.3238056228024369,0.2779431444734552,0.8494203159268929,0.2708726390774587,0.6823072497824195,0.6605518946910356,3.0572148215839863,0.10782735772816443,0.09175544648834916,0.2797048296135593,0.08893773782791253,0.219836204628794,0.21263316392788792
125.0,0.25910216290018834,0.27393890395480225,0.7463011676082862,0.2587411807909605,0.5478699152542373,0.5582305687382297,2.645834218455744,0.0990796781193965,0.10409976111702553,0.28228199118470243,0.0978952979583648,0.2057438092678299,0.20935152099891677
126.0,0.25910216290018834,0.27393890395480225,0.7463011676082862,0.2587411807909605,0.5478699152542373,0.5582305687382297,2.645834218455744,0.0990796781193965,0.10409976111702553,0.28228199118470243,0.0978952979583648,0.2057438092678299,0.20935152099891677
127.0,0.3032099339045288,0.27236529375764995,0.7416409632802937,0.22777793329253365,0.508273305997552,0.5117806279069768,2.571104651162791,0.12020288841640758,0.1077695186175587,0.2875571053573757,0.08820898239404426,0.1961399013642901,0.19706963794414886
128.0,0.3032099339045288,0.27236529375764995,0.7416409632802937,0.22777793329253365,0.508273305997552,0.5117806279069768,2.571104651162791,0.12020288841640758,0.1077695186175587,0.2875571053573757,0.08820898239404426,0.1961399013642901,0.19706963794414886
129.0,0.29920276687116565,0.2615028064076346,0.8146452072256305,0.2251520108384458,0.5811104846625768,0.6043831322426721,2.7763844239945468,0.10940694586849192,0.09540506448915398,0.2940275532919079,0.08052691824217552,0.20751986731980823,0.21569225086690755
130.0,0.29920276687116565,0.2615028064076346,0.8146452072256305,0.2251520108384458,0.5811104846625768,0.6043831322426721,2.7763844239945468,0.10940694586849192,0.09540506448915398,0.2940275532919079,0.08052691824217552,0.20751986731980823,0.21569225086690755
131.0,0.2797610367985281,0.24214305151793927,0.7310845694572218,0.20564206826126954,0.5215233100275989,0.5306252796688132,2.5303792364305426,0.11184311815236826,0.0963174184112312,0.2889502499546179,0.08081981919631104,0.20455268234932852,0.20864451562770692
132.0,0.2797610367985281,0.24214305151793927,0.7310845694572218,0.20564206826126954,0.5215233100275989,0.5306252796688132,2.5303792364305426,0.11184311815236826,0.0963174184112312,0.2889502499546179,0.08081981919631104,0.20455268234932852,0.20864451562770692
133.0,0.26751536984126983,0.23597753555555556,0.7305697746031745,0.21043663862433865,0.5210988243386243,0.546554308994709,2.5257706031746032,0.10772313249864052,0.0940725002704794,0.2898035673172617,0.08314279812674637,0.20474049335752656,0.21349620604876476
134.0,0.26751536984126983,0.23597753555555556,0.7305697746031745,0.21043663862433865,0.5210988243386243,0.546554308994709,2.5257706031746032,0.10772313249864052,0.0940725002704794,0.2898035673172617,0.08314279812674637,0.20474049335752656,0.21349620604876476
135.0,0.27104624310344827,0.2336777478448276,0.7594607702586207,0.22742907392241382,0.5518570896551724,0.5617864547413793,2.6187754827586205,0.10467769933840877,0.08958504471744663,0.2904424513129733,0.08685492076672963,0.2092847465685908,0.21314634217259457
136.0,0.27104624310344827,0.2336777478448276,0.7594607702586207,0.22742907392241382,0.5518570896551724,0.5617864547413793,2.6187754827586205,0.10467769933840877,0.08958504471744663,0.2904424513129733,0.08685492076672963,0.2092847465685908,0.21314634217259457
137.0,0.29090567192784667,0.26726573393461106,0.7989590124013529,0.2564533280157835,0.5944164199549041,0.5962295242390079,2.820697762119504,0.10394734353302437,0.09515957381378917,0.2841087163900059,0.0910606121028012,0.20949197566769187,0.20981868398364428
138.0,0.29090567192784667,0.26726573393461106,0.7989590124013529,0.2564533280157835,0.5944164199549041,0.5962295242390079,2.820697762119504,0.10394734353302437,0.09515957381378917,0.2841087163900059,0.0910606121028012,0.20949197566769187,0.20981868398364428
139.0,0.3003544072711719,0.2482620449101796,0.7668654088964927,0.22283855312232678,0.5775139294268605,0.5942308875106929,2.726147262617622,0.11195634523209776,0.09236634773314878,0.28309223968889596,0.0815427084730913,0.20916067453088946,0.2152262210874408
140.0,0.3003544072711719,0.2482620449101796,0.7668654088964927,0.22283855312232678,0.5775139294268605,0.5942308875106929,2.726147262617622,0.11195634523209776,0.09236634773314878,0.28309223968889596,0.0815427084730913,0.20916067453088946,0.2152262210874408
141.0,0.3241722229975728,0.2678503616504854,0.844118645631068,0.2556009132281553,0.6101852117718447,0.6106259599514563,2.92268739684466,0.11194324085566683,0.09234677732074845,0.2897129622960183,0.08800800171106177,0.20679891034069864,0.2067212863685993
142.0,0.3241722229975728,0.2678503616504854,0.844118645631068,0.2556009132281553,0.6101852117718447,0.6106259599514563,2.92268739684466,0.11194324085566683,0.09234677732074845,0.2897129622960183,0.08800800171106177,0.20679891034069864,0.2067212863685993
143.0,0.3044739903131828,0.2747786908230153,0.8281837290604516,0.2587354835396941,0.6094703381888809,0.6226327984947803,2.90161991502792,0.10621016147003788,0.09541607144315528,0.28633564758836744,0.08948697423420403,0.20780768394692126,0.21230932874004313
144.0,0.3044739903131828,0.2747786908230153,0.8281837290604516,0.2587354835396941,0.6094703381888809,0.6226327984947803,2.90161991502792,0.10621016147003788,0.09541607144315528,0.28633564758836744,0.08948697423420403,0.20780768394692126,0.21230932874004313
145.0,0.33763838034790783,0.2671409755524212,0.8157905956746591,0.22505683794076164,0.6472058683591914,0.6400251344616831,2.9352634696755997,0.11769306760103614,0.09238576468439255,0.27838853677250325,0.07643105339015846,0.21676086312446627,0.21482313632484198
146.0,0.33763838034790783,0.2671409755524212,0.8157905956746591,0.22505683794076164,0.6472058683591914,0.6400251344616831,2.9352634696755997,0.11769306760103614,0.09238576468439255,0.27838853677250325,0.07643105339015846,0.21676086312446627,0.21482313632484198
147.0,0.2486461197368421,0.2580144565789474,0.7819977684210526,0.28703220526315787,0.5579856592105263,0.5238123710526316,2.6628092763157896,0.09473462900298066,0.09813097347488854,0.2942271766287986,0.1069932211973825,0.20725786634172627,0.19570617142044724
148.0,0.2486461197368421,0.2580144565789474,0.7819977684210526,0.28703220526315787,0.5579856592105263,0.5238123710526316,2.6628092763157896,0.09473462900298066,0.09813097347488854,0.2942271766287986,0.1069932211973825,0.20725786634172627,0.19570617142044724
149.0,0.27954015062050946,0.23300139320705418,0.7363987922926192,0.19961301704768128,0.5239333925538864,0.5371732429784455,2.528223514043109,0.11254613809999625,0.09321197715705747,0.2923016221957509,0.0782473921365048,0.20510159623145968,0.21021014057723733
150.0,0.27954015062050946,0.23300139320705418,0.7363987922926192,0.19961301704768128,0.5239333925538864,0.5371732429784455,2.528223514043109,0.11254613809999625,0.09321197715705747,0.2923016221957509,0.0782473921365048,0.20510159623145968,0.21021014057723733
151.0,0.293995887254902,0.25361338398692806,0.7774702741013072,0.2187609707107843,0.5577317741013073,0.5630851405228758,2.6473834558823532,0.11376012011943032,0.09802977486076656,0.2945681072896654,0.08393588190728016,0.206932849905867,0.20738801519497646
152.0,0.293995887254902,0.25361338398692806,0.7774702741013072,0.2187609707107843,0.5577317741013073,0.5630851405228758,2.6473834558823532,0.11376012011943032,0.09802977486076656,0.2945681072896654,0.08393588190728016,0.206932849905867,0.20738801519497646
153.0,0.25760135138387485,0.22717025902527074,0.7339777894103491,0.19652529584837544,0.5260813634175692,0.533942123345367,2.4740846630565585,0.10642708278571074,0.09361273596106416,0.29734812130460253,0.07905118229542309,0.21006297694199325,0.21276499979735858
154.0,0.25760135138387485,0.22717025902527074,0.7339777894103491,0.19652529584837544,0.5260813634175692,0.533942123345367,2.4740846630565585,0.10642708278571074,0.09361273596106416,0.29734812130460253,0.07905118229542309,0.21006297694199325,0.21276499979735858
155.0,0.27692472351738245,0.22546826229038855,0.6554828380368098,0.21710680948875258,0.4809411713701432,0.5356219787321064,2.3871088139059307,0.11960850252032389,0.09584848760587321,0.2769937517277909,0.09258511213843006,0.19632901560489194,0.21939254053836615
156.0,0.27692472351738245,0.22546826229038855,0.6554828380368098,0.21710680948875258,0.4809411713701432,0.5356219787321064,2.3871088139059307,0.11960850252032389,0.09584848760587321,0.2769937517277909,0.09258511213843006,0.19632901560489194,0.21939254053836615
157.0,0.32178673506676037,0.25930763527758255,0.7519074497540408,0.22979285474349964,0.6522856289529164,0.6643193541813072,2.881033373155306,0.11386452850060813,0.09125997638406662,0.2611289605052338,0.07979328794432726,0.22292535344800962,0.22832008053420322
158.0,0.32178673506676037,0.25930763527758255,0.7519074497540408,0.22979285474349964,0.6522856289529164,0.6643193541813072,2.881033373155306,0.11386452850060813,0.09125997638406662,0.2611289605052338,0.07979328794432726,0.22292535344800962,0.22832008053420322
159.0,0.29078377331420374,0.2511120377809661,0.7701189421329507,0.22875973189861312,0.6149791994261119,0.6400372295552368,2.801080980392157,0.1061640022024423,0.09104934079459467,0.27640155320573107,0.08164462300708059,0.21646056356532145,0.22540788472231557
160.0,0.29078377331420374,0.2511120377809661,0.7701189421329507,0.22875973189861312,0.6149791994261119,0.6400372295552368,2.801080980392157,0.1061640022024423,0.09104934079459467,0.27640155320573107,0.08164462300708059,0.21646056356532145,0.22540788472231557
161.0,0.26866798668885195,0.226676320854132,0.6423117226844149,0.20078231259012755,0.48595072545757073,0.5212565851358846,2.3593164281752634,0.11655036773562157,0.097445425256871,0.27545867083403436,0.08591582182305858,0.20191789315607803,0.21687298358147566
162.0,0.26866798668885195,0.226676320854132,0.6423117226844149,0.20078231259012755,0.48595072545757073,0.5212565851358846,2.3593164281752634,0.11655036773562157,0.097445425256871,0.27545867083403436,0.08591582182305858,0.20191789315607803,0.21687298358147566
163.0,0.3501491260273973,0.25492938904109586,0.7723320730593607,0.16672755534246575,0.6456881844748859,0.6484969214611873,2.8691207579908675,0.12665568731416318,0.09187891646828028,0.2696172830450282,0.05821748349351869,0.21970638222767258,0.2206532933938271
164.0,0.3501491260273973,0.25492938904109586,0.7723320730593607,0.16672755534246575,0.6456881844748859,0.6484969214611873,2.8691207579908675,0.12665568731416318,0.09187891646828028,0.2696172830450282,0.05821748349351869,0.21970638222767258,0.2206532933938271
165.0,0.30452430278884457,0.27125140836653383,0.9320032641434263,0.1859287029880478,0.6479204762948207,0.645106614940239,3.001290358565737,0.10706030581902201,0.09679410451344521,0.30669043490875036,0.06343645953012794,0.2040636711222434,0.20902689013856415
166.0,0.30452430278884457,0.27125140836653383,0.9320032641434263,0.1859287029880478,0.6479204762948207,0.645106614940239,3.001290358565737,0.10706030581902201,0.09679410451344521,0.30669043490875036,0.06343645953012794,0.2040636711222434,0.20902689013856415
167.0,0.3201386213292117,0.26008204636785165,0.824155259659969,0.1682091173106646,0.6674648531684698,0.6504319907264297,2.9015900927357032,0.11402432600279173,0.09112805536023415,0.283108753845949,0.05820031748668919,0.22499921948270188,0.2210308479861248
168.0,0.3201386213292117,0.26008204636785165,0.824155259659969,0.1682091173106646,0.6674648531684698,0.6504319907264297,2.9015900927357032,0.11402432600279173,0.09112805536023415,0.283108753845949,0.05820031748668919,0.22499921948270188,0.2210308479861248
169.0,0.3576862614767255,0.26411851284109145,0.7604218780096309,0.19623453707865168,0.5427278635634029,0.5493011629213483,2.7272140449438202,0.13403130695537452,0.09801176100832118,0.2774027272303633,0.07172572363460175,0.19575703290126578,0.19854674085683321
170.0,0.3576862614767255,0.26411851284109145,0.7604218780096309,0.19623453707865168,0.5427278635634029,0.5493011629213483,2.7272140449438202,0.13403130695537452,0.09801176100832118,0.2774027272303633,0.07172572363460175,0.19575703290126578,0.19854674085683321
171.0,0.3488207260273973,0.2505737471980075,0.7555443611457037,0.16491669389788294,0.6231417085927771,0.6512249165628893,2.8512203611457037,0.1260131831394819,0.08993206188428837,0.26416511198146986,0.05874560217803348,0.21398084730475977,0.22493562723727453
172.0,0.3488207260273973,0.2505737471980075,0.7555443611457037,0.16491669389788294,0.6231417085927771,0.6512249165628893,2.8512203611457037,0.1260131831394819,0.08993206188428837,0.26416511198146986,0.05874560217803348,0.21398084730475977,0.22493562723727453
173.0,0.3509299155555555,0.26524686755555554,0.7842936071111111,0.16302559760000002,0.6296041133333333,0.6815255773333334,2.8915131733333332,0.12469964926431024,0.09420991676963175,0.27298862330525375,0.057595130795077935,0.2122201644443204,0.230534657890392
174.0,0.3509299155555555,0.26524686755555554,0.7842936071111111,0.16302559760000002,0.6296041133333333,0.6815255773333334,2.8915131733333332,0.12469964926431024,0.09420991676963175,0.27298862330525375,0.057595130795077935,0.2122201644443204,0.230534657890392
175.0,0.2580411516332982,0.21905690305584824,0.7540803572181243,0.1534093082191781,0.6125481749209695,0.6305070368809274,2.6347890516332986,0.1000414633193244,0.08455377209005076,0.28591106479917194,0.05912354462432311,0.22992528073000698,0.2367563749715439
176.0,0.2580411516332982,0.21905690305584824,0.7540803572181243,0.1534093082191781,0.6125481749209695,0.6305070368809274,2.6347890516332986,0.1000414633193244,0.08455377209005076,0.28591106479917194,0.05912354462432311,0.22992528073000698,0.2367563749715439
177.0,0.25532070713024285,0.19900221750993377,0.49980497429801324,0.10822589977112583,0.3878687144205298,0.49744045258278147,1.6635519280463578,0.16363008627578793,0.12557538704277477,0.25741441179456126,0.05754451183593245,0.203321532943621,0.3473652620993395
178.0,0.25532070713024285,0.19900221750993377,0.49980497429801324,0.10822589977112583,0.3878687144205298,0.49744045258278147,1.6635519280463578,0.16363008627578793,0.12557538704277477,0.25741441179456126,0.05754451183593245,0.203321532943621,0.3473652620993395
179.0,0.3009570412844037,0.23971121597859324,0.6797253845565748,0.1285176599388379,0.5793760873853211,0.6258762813455657,2.543000749235474,0.12077464265443445,0.09620254163195137,0.26718411143766857,0.050969932118099574,0.22320903473693637,0.2453189908431385
180.0,0.3009570412844037,0.23971121597859324,0.6797253845565748,0.1285176599388379,0.5793760873853211,0.6258762813455657,2.543000749235474,0.12077464265443445,0.09620254163195137,0.26718411143766857,0.050969932118099574,0.22320903473693637,0.2453189908431385
181.0,0.2576121682419035,0.1903203825776603,0.5687454115350298,0.12929700462656973,0.45015254728023796,0.5211921795571711,2.0189827425644413,0.1410858939018341,0.10843797951636114,0.25408589292386463,0.0608123341528314,0.20278020524874707,0.2827754523241976
182.0,0.2576121682419035,0.1903203825776603,0.5687454115350298,0.12929700462656973,0.45015254728023796,0.5211921795571711,2.0189827425644413,0.1410858939018341,0.10843797951636114,0.25408589292386463,0.0608123341528314,0.20278020524874707,0.2827754523241976
183.0,0.30512037007874016,0.23311337992125986,0.7032515541338582,0.1387282379429134,0.5861143818897637,0.6325629783464567,2.5837609842519687,0.12044935345314013,0.09232976550808196,0.2725521833716774,0.05327082157838461,0.22397262336898396,0.24244662777936254
184.0,0.30512037007874016,0.23311337992125986,0.7032515541338582,0.1387282379429134,0.5861143818897637,0.6325629783464567,2.5837609842519687,0.12044935345314013,0.09232976550808196,0.2725521833716774,0.05327082157838461,0.22397262336898396,0.24244662777936254
185.0,0.2768682313137373,0.2260901799640072,0.6702189640071985,0.1666861371325735,0.4819112783443311,0.5180060155968806,2.3477292921415716,0.11997134329272569,0.09777201590375162,0.28714515787002104,0.07126703209082548,0.20327382126054633,0.21653308068436533
186.0,0.2768682313137373,0.2260901799640072,0.6702189640071985,0.1666861371325735,0.4819112783443311,0.5180060155968806,2.3477292921415716,0.11997134329272569,0.09777201590375162,0.28714515787002104,0.07126703209082548,0.20327382126054633,0.21653308068436533
187.0,0.31259260346124906,0.2641034018058691,0.7074845771256584,0.17169174462001505,0.5572696538750941,0.6016132787810384,2.549743829947329,0.12478429721932163,0.10434138555979391,0.2786921243695799,0.06696935768062523,0.21710916463773158,0.23645753514994142
188.0,0.31259260346124906,0.2641034018058691,0.7074845771256584,0.17169174462001505,0.5572696538750941,0.6016132787810384,2.549743829947329,0.12478429721932163,0.10434138555979391,0.2786921243695799,0.06696935768062523,0.21710916463773158,0.23645753514994142
189.0,0.24255115413851353,0.21980177449324323,0.615354597972973,0.25516733319256757,0.40476250084459464,0.3871518310810811,2.1421855236486484,0.11479499857482138,0.10253575831323987,0.2872746866423445,0.1205119488937017,0.1870303502503225,0.17994027373909707
190.0,0.24255115413851353,0.21980177449324323,0.615354597972973,0.25516733319256757,0.40476250084459464,0.3871518310810811,2.1421855236486484,0.11479499857482138,0.10253575831323987,0.2872746866423445,0.1205119488937017,0.1870303502503225,0.17994027373909707
191.0,0.24390150466200464,0.1936395363247863,0.5604930439005439,0.3782831116938617,0.3448653815073815,0.38374581701631705,2.1091098135198134,0.11728127559360475,0.09310977685553927,0.2676615417856619,0.17580220785262687,0.16241136351534444,0.1802779546223072
192.0,0.24390150466200464,0.1936395363247863,0.5604930439005439,0.3782831116938617,0.3448653815073815,0.38374581701631705,2.1091098135198134,0.11728127559360475,0.09310977685553927,0.2676615417856619,0.17580220785262687,0.16241136351534444,0.1802779546223072
193.0,0.2537559504946997,0.16985933803003533,0.5228429271201414,0.4737480300795053,0.32804054019434625,0.4075528648409894,2.162101294169611,0.11860496205976107,0.07977266481682116,0.243549283120769,0.21316013444942544,0.15261050030841905,0.1885056029188364
194.0,0.2537559504946997,0.16985933803003533,0.5228429271201414,0.4737480300795053,0.32804054019434625,0.4075528648409894,2.162101294169611,0.11860496205976107,0.07977266481682116,0.243549283120769,0.21316013444942544,0.15261050030841905,0.1885056029188364
195.0,0.26104490646420825,0.23131841404555314,0.641974295010846,0.26736077386117135,0.465747613340564,0.4717887895878525,2.357523953362256,0.1121811904776682,0.09904428979975956,0.27254263354368297,0.11459437898672276,0.19557036382176277,0.19808497889942364
196.0,0.26104490646420825,0.23131841404555314,0.641974295010846,0.26736077386117135,0.465747613340564,0.4717887895878525,2.357523953362256,0.1121811904776682,0.09904428979975956,0.27254263354368297,0.11459437898672276,0.19557036382176277,0.19808497889942364
197.0,0.26974717835281026,0.19587380050083475,0.5777338750695604,0.33739482832498613,0.40766064329437957,0.4412313989983306,2.2351933945464664,0.12238491289841226,0.08801123336282096,0.2572945745225493,0.15511278173197826,0.1787721283653837,0.19422415287180012
198.0,0.26974717835281026,0.19587380050083475,0.5777338750695604,0.33739482832498613,0.40766064329437957,0.4412313989983306,2.2351933945464664,0.12238491289841226,0.08801123336282096,0.2572945745225493,0.15511278173197826,0.1787721283653837,0.19422415287180012
199.0,0.2859851681768757,0.2545725480246466,0.7156798858281986,0.2336471328379848,0.5066003185936934,0.4971817915911562,2.51560628851033,0.11600028474393899,0.10264756482115239,0.2860566112070283,0.0933094904919644,0.19787406900483784,0.1946075773323837
200.0,0.2859851681768757,0.2545725480246466,0.7156798858281986,0.2336471328379848,0.5066003185936934,0.4971817915911562,2.51560628851033,0.11600028474393899,0.10264756482115239,0.2860566112070283,0.0933094904919644,0.19787406900483784,0.1946075773323837
201.0,0.2973494585605234,0.25968804143947655,0.7584940796074156,0.2502270667938931,0.5574340207197382,0.553905707742639,2.688065348964013,0.112418672699476,0.09786139358240335,0.2834237498810902,0.0937746434886496,0.20414664971857077,0.20332466888475664
202.0,0.2973494585605234,0.25968804143947655,0.7584940796074156,0.2502270667938931,0.5574340207197382,0.553905707742639,2.688065348964013,0.112418672699476,0.09786139358240335,0.2834237498810902,0.0937746434886496,0.20414664971857077,0.20332466888475664
203.0,0.25312046501650165,0.20036233448844884,0.6081992726072608,0.232271841359736,0.38269269669966993,0.4556403702970297,2.134164775577558,0.1202248103091125,0.09545196642610977,0.28594798374794783,0.10746354222088299,0.17650034994230346,0.21230707971003293
204.0,0.25312046501650165,0.20036233448844884,0.6081992726072608,0.232271841359736,0.38269269669966993,0.4556403702970297,2.134164775577558,0.1202248103091125,0.09545196642610977,0.28594798374794783,0.10746354222088299,0.17650034994230346,0.21230707971003293
205.0,0.25408490392317123,0.2264680414793625,0.6726907323252963,0.22399428017981204,0.46871441397629754,0.4749930286064569,2.3247233633020024,0.11082632280392563,0.09807973695136725,0.29012252033491426,0.09783813840541401,0.199068290898652,0.2019465593185212
206.0,0.25408490392317123,0.2264680414793625,0.6726907323252963,0.22399428017981204,0.46871441397629754,0.4749930286064569,2.3247233633020024,0.11082632280392563,0.09807973695136725,0.29012252033491426,0.09783813840541401,0.199068290898652,0.2019465593185212
207.0,0.2632834372197309,0.23996728176382662,0.6666350037369208,0.22275887571001493,0.4849496793721973,0.4816051285500747,2.3818087967115096,0.11270608341422432,0.10236950435984572,0.2814323275353615,0.09488160865130495,0.20009325208722223,0.19833877871778569
208.0,0.2632834372197309,0.23996728176382662,0.6666350037369208,0.22275887571001493,0.4849496793721973,0.4816051285500747,2.3818087967115096,0.11270608341422432,0.10236950435984572,0.2814323275353615,0.09488160865130495,0.20009325208722223,0.19833877871778569
209.0,0.2799179328621908,0.2549401222614841,0.7594735597173146,0.24239276819787986,0.5255969710247349,0.5420480925795054,2.6231442473498237,0.1083903830323325,0.0985457140297493,0.29065209826134875,0.09258510949901784,0.1977633354526945,0.2036477098995984
210.0,0.2799179328621908,0.2549401222614841,0.7594735597173146,0.24239276819787986,0.5255969710247349,0.5420480925795054,2.6231442473498237,0.1083903830323325,0.0985457140297493,0.29065209826134875,0.09258510949901784,0.1977633354526945,0.2036477098995984
